countID,weekID,parcode,counttype,countn,parish,date,year,month
2375528,1789/51,MALS,buried,4,St Mary le Strand,1789-12-02T00:00:00Z,1789,12
2375530,1789/51,PCOV,buried,4,St Paul Covent Garden,1789-12-02T00:00:00Z,1789,12
2375834,1789/52,JSFI,buried,20,St James Westminster,1789-12-09T00:00:00Z,1789,12
2375835,1789/52,JEVW,buried,3,St John the Evangelist Westminster,1789-12-09T00:00:00Z,1789,12
2375837,1789/52,MITF,buried,32,St Martin in the Fields,1789-12-09T00:00:00Z,1789,12
2376296,1790/01,ANWS,buried,43,St Anne Soho,1789-12-16T00:00:00Z,1789,12
2376298,1790/01,GEHS,buried,36,St George Hanover Square,1789-12-16T00:00:00Z,1789,12
2376299,1790/01,JSFI,buried,18,St James Westminster,1789-12-16T00:00:00Z,1789,12
2376300,1790/01,JEVW,buried,6,St John the Evangelist Westminster,1789-12-16T00:00:00Z,1789,12
2376305,1790/01,PCOV,buried,6,St Paul Covent Garden,1789-12-16T00:00:00Z,1789,12
2376609,1790/02,JSFI,buried,20,St James Westminster,1789-12-23T00:00:00Z,1789,12
2376916,1790/03,ANWS,buried,26,St Anne Soho,1789-12-30T00:00:00Z,1789,12
2376919,1790/03,JSFI,buried,21,St James Westminster,1789-12-30T00:00:00Z,1789,12
2376921,1790/03,MRGW,buried,56,St Margaret Westminster,1789-12-30T00:00:00Z,1789,12
2376925,1790/03,PCOV,buried,1,St Paul Covent Garden,1789-12-30T00:00:00Z,1789,12
2377227,1790/04,CLED,buried,22,St Clement Danes,1790-01-06T00:00:00Z,1790,1
2377228,1790/04,GEHS,buried,29,St George Hanover Square,1790-01-06T00:00:00Z,1790,1
2377229,1790/04,JSFI,buried,24,St James Westminster,1790-01-06T00:00:00Z,1790,1
2377230,1790/04,JEVW,buried,14,St John the Evangelist Westminster,1790-01-06T00:00:00Z,1790,1
2377231,1790/04,MRGW,buried,16,St Margaret Westminster,1790-01-06T00:00:00Z,1790,1
2377539,1790/05,JSFI,buried,22,St James Westminster,1790-01-13T00:00:00Z,1790,1
2377540,1790/05,JEVW,buried,6,St John the Evangelist Westminster,1790-01-13T00:00:00Z,1790,1
2377541,1790/05,MRGW,buried,13,St Margaret Westminster,1790-01-13T00:00:00Z,1790,1
2377543,1790/05,MALS,buried,6,St Mary le Strand,1790-01-13T00:00:00Z,1790,1
2377545,1790/05,PCOV,buried,4,St Paul Covent Garden,1790-01-13T00:00:00Z,1790,1
2377847,1790/06,CLED,buried,21,St Clement Danes,1790-01-20T00:00:00Z,1790,1
2377848,1790/06,GEHS,buried,39,St George Hanover Square,1790-01-20T00:00:00Z,1790,1
2377849,1790/06,JSFI,buried,14,St James Westminster,1790-01-20T00:00:00Z,1790,1
2377850,1790/06,JEVW,buried,5,St John the Evangelist Westminster,1790-01-20T00:00:00Z,1790,1
2378159,1790/07,JSFI,buried,9,St James Westminster,1790-01-27T00:00:00Z,1790,1
2378161,1790/07,MRGW,buried,10,St Margaret Westminster,1790-01-27T00:00:00Z,1790,1
2378165,1790/07,PCOV,buried,4,St Paul Covent Garden,1790-01-27T00:00:00Z,1790,1
2378469,1790/08,JSFI,buried,17,St James Westminster,1790-02-03T00:00:00Z,1790,2
2378470,1790/08,JEVW,buried,21,St John the Evangelist Westminster,1790-02-03T00:00:00Z,1790,2
2378471,1790/08,MRGW,buried,35,St Margaret Westminster,1790-02-03T00:00:00Z,1790,2
2378777,1790/09,CLED,buried,14,St Clement Danes,1790-02-10T00:00:00Z,1790,2
2378779,1790/09,JSFI,buried,22,St James Westminster,1790-02-10T00:00:00Z,1790,2
2378780,1790/09,JEVW,buried,10,St John the Evangelist Westminster,1790-02-10T00:00:00Z,1790,2
2378781,1790/09,MRGW,buried,8,St Margaret Westminster,1790-02-10T00:00:00Z,1790,2
2378783,1790/09,MALS,buried,5,St Mary le Strand,1790-02-10T00:00:00Z,1790,2
2379088,1790/10,GEHS,buried,39,St George Hanover Square,1790-02-17T00:00:00Z,1790,2
2379089,1790/10,JSFI,buried,21,St James Westminster,1790-02-17T00:00:00Z,1790,2
2379091,1790/10,MRGW,buried,16,St Margaret Westminster,1790-02-17T00:00:00Z,1790,2
2379095,1790/10,PCOV,buried,7,St Paul Covent Garden,1790-02-17T00:00:00Z,1790,2
2379396,1790/11,ANWS,buried,41,St Anne Soho,1790-02-24T00:00:00Z,1790,2
2379399,1790/11,JSFI,buried,22,St James Westminster,1790-02-24T00:00:00Z,1790,2
2379400,1790/11,JEVW,buried,16,St John the Evangelist Westminster,1790-02-24T00:00:00Z,1790,2
2379401,1790/11,MRGW,buried,17,St Margaret Westminster,1790-02-24T00:00:00Z,1790,2
2379402,1790/11,MITF,buried,148,St Martin in the Fields,1790-02-24T00:00:00Z,1790,2
2379403,1790/11,MALS,buried,5,St Mary le Strand,1790-02-24T00:00:00Z,1790,2
2379707,1790/12,CLED,buried,21,St Clement Danes,1790-03-03T00:00:00Z,1790,3
2379708,1790/12,GEHS,buried,29,St George Hanover Square,1790-03-03T00:00:00Z,1790,3
2379709,1790/12,JSFI,buried,19,St James Westminster,1790-03-03T00:00:00Z,1790,3
2379711,1790/12,MRGW,buried,20,St Margaret Westminster,1790-03-03T00:00:00Z,1790,3
2379712,1790/12,MITF,buried,11,St Martin in the Fields,1790-03-03T00:00:00Z,1790,3
2379715,1790/12,PCOV,buried,2,St Paul Covent Garden,1790-03-03T00:00:00Z,1790,3
2380017,1790/13,CLED,buried,17,St Clement Danes,1790-03-10T00:00:00Z,1790,3
2380018,1790/13,GEHS,buried,31,St George Hanover Square,1790-03-10T00:00:00Z,1790,3
2380019,1790/13,JSFI,buried,15,St James Westminster,1790-03-10T00:00:00Z,1790,3
2380020,1790/13,JEVW,buried,10,St John the Evangelist Westminster,1790-03-10T00:00:00Z,1790,3
2380022,1790/13,MITF,buried,18,St Martin in the Fields,1790-03-10T00:00:00Z,1790,3
2380327,1790/14,CLED,buried,11,St Clement Danes,1790-03-17T00:00:00Z,1790,3
2380328,1790/14,GEHS,buried,30,St George Hanover Square,1790-03-17T00:00:00Z,1790,3
2380329,1790/14,JSFI,buried,13,St James Westminster,1790-03-17T00:00:00Z,1790,3
2380331,1790/14,MRGW,buried,34,St Margaret Westminster,1790-03-17T00:00:00Z,1790,3
2380332,1790/14,MITF,buried,16,St Martin in the Fields,1790-03-17T00:00:00Z,1790,3
2380335,1790/14,PCOV,buried,6,St Paul Covent Garden,1790-03-17T00:00:00Z,1790,3
2380639,1790/15,JSFI,buried,19,St James Westminster,1790-03-24T00:00:00Z,1790,3
2380640,1790/15,JEVW,buried,18,St John the Evangelist Westminster,1790-03-24T00:00:00Z,1790,3
2380641,1790/15,MRGW,buried,10,St Margaret Westminster,1790-03-24T00:00:00Z,1790,3
2380642,1790/15,MITF,buried,10,St Martin in the Fields,1790-03-24T00:00:00Z,1790,3
2380643,1790/15,MALS,buried,6,St Mary le Strand,1790-03-24T00:00:00Z,1790,3
2380947,1790/16,CLED,buried,7,St Clement Danes,1790-03-31T00:00:00Z,1790,3
2380948,1790/16,GEHS,buried,29,St George Hanover Square,1790-03-31T00:00:00Z,1790,3
2380951,1790/16,MRGW,buried,14,St Margaret Westminster,1790-03-31T00:00:00Z,1790,3
2380952,1790/16,MITF,buried,16,St Martin in the Fields,1790-03-31T00:00:00Z,1790,3
2381257,1790/17,CLED,buried,14,St Clement Danes,1790-04-07T00:00:00Z,1790,4
2381259,1790/17,JSFI,buried,35,St James Westminster,1790-04-07T00:00:00Z,1790,4
2381261,1790/17,MRGW,buried,14,St Margaret Westminster,1790-04-07T00:00:00Z,1790,4
2381262,1790/17,MITF,buried,18,St Martin in the Fields,1790-04-07T00:00:00Z,1790,4
2381568,1790/18,GEHS,buried,31,St George Hanover Square,1790-04-14T00:00:00Z,1790,4
2381569,1790/18,JSFI,buried,24,St James Westminster,1790-04-14T00:00:00Z,1790,4
2381570,1790/18,JEVW,buried,6,St John the Evangelist Westminster,1790-04-14T00:00:00Z,1790,4
2381571,1790/18,MRGW,buried,26,St Margaret Westminster,1790-04-14T00:00:00Z,1790,4
2381572,1790/18,MITF,buried,15,St Martin in the Fields,1790-04-14T00:00:00Z,1790,4
2381575,1790/18,PCOV,buried,2,St Paul Covent Garden,1790-04-14T00:00:00Z,1790,4
2381876,1790/19,ANWS,buried,52,St Anne Soho,1790-04-21T00:00:00Z,1790,4
2381877,1790/19,CLED,buried,17,St Clement Danes,1790-04-21T00:00:00Z,1790,4
2381879,1790/19,JSFI,buried,28,St James Westminster,1790-04-21T00:00:00Z,1790,4
2381881,1790/19,MRGW,buried,14,St Margaret Westminster,1790-04-21T00:00:00Z,1790,4
2381882,1790/19,MITF,buried,21,St Martin in the Fields,1790-04-21T00:00:00Z,1790,4
2381883,1790/19,MALS,buried,6,St Mary le Strand,1790-04-21T00:00:00Z,1790,4
2382187,1790/20,CLED,buried,7,St Clement Danes,1790-04-28T00:00:00Z,1790,4
2382188,1790/20,GEHS,buried,37,St George Hanover Square,1790-04-28T00:00:00Z,1790,4
2382189,1790/20,JSFI,buried,11,St James Westminster,1790-04-28T00:00:00Z,1790,4
2382190,1790/20,JEVW,buried,5,St John the Evangelist Westminster,1790-04-28T00:00:00Z,1790,4
2382191,1790/20,MRGW,buried,14,St Margaret Westminster,1790-04-28T00:00:00Z,1790,4
2382192,1790/20,MITF,buried,12,St Martin in the Fields,1790-04-28T00:00:00Z,1790,4
2382195,1790/20,PCOV,buried,4,St Paul Covent Garden,1790-04-28T00:00:00Z,1790,4
2382499,1790/21,JSFI,buried,25,St James Westminster,1790-05-05T00:00:00Z,1790,5
2382502,1790/21,MITF,buried,26,St Martin in the Fields,1790-05-05T00:00:00Z,1790,5
2382807,1790/22,CLED,buried,17,St Clement Danes,1790-05-12T00:00:00Z,1790,5
2382808,1790/22,GEHS,buried,60,St George Hanover Square,1790-05-12T00:00:00Z,1790,5
2382809,1790/22,JSFI,buried,15,St James Westminster,1790-05-12T00:00:00Z,1790,5
2382811,1790/22,MRGW,buried,19,St Margaret Westminster,1790-05-12T00:00:00Z,1790,5
2382812,1790/22,MITF,buried,22,St Martin in the Fields,1790-05-12T00:00:00Z,1790,5
2382813,1790/22,MALS,buried,5,St Mary le Strand,1790-05-12T00:00:00Z,1790,5
2382815,1790/22,PCOV,buried,2,St Paul Covent Garden,1790-05-12T00:00:00Z,1790,5
2383119,1790/23,JSFI,buried,11,St James Westminster,1790-05-19T00:00:00Z,1790,5
2383120,1790/23,JEVW,buried,7,St John the Evangelist Westminster,1790-05-19T00:00:00Z,1790,5
2383121,1790/23,MRGW,buried,23,St Margaret Westminster,1790-05-19T00:00:00Z,1790,5
2383427,1790/24,CLED,buried,7,St Clement Danes,1790-05-26T00:00:00Z,1790,5
2383429,1790/24,JSFI,buried,15,St James Westminster,1790-05-26T00:00:00Z,1790,5
2383431,1790/24,MRGW,buried,19,St Margaret Westminster,1790-05-26T00:00:00Z,1790,5
2383432,1790/24,MITF,buried,33,St Martin in the Fields,1790-05-26T00:00:00Z,1790,5
2383435,1790/24,PCOV,buried,2,St Paul Covent Garden,1790-05-26T00:00:00Z,1790,5
2383739,1790/25,JSFI,buried,19,St James Westminster,1790-06-02T00:00:00Z,1790,6
2383741,1790/25,MRGW,buried,21,St Margaret Westminster,1790-06-02T00:00:00Z,1790,6
2383742,1790/25,MITF,buried,15,St Martin in the Fields,1790-06-02T00:00:00Z,1790,6
2384046,1790/26,ANWS,buried,49,St Anne Soho,1790-06-09T00:00:00Z,1790,6
2384047,1790/26,CLED,buried,12,St Clement Danes,1790-06-09T00:00:00Z,1790,6
2384049,1790/26,JSFI,buried,12,St James Westminster,1790-06-09T00:00:00Z,1790,6
2384050,1790/26,JEVW,buried,12,St John the Evangelist Westminster,1790-06-09T00:00:00Z,1790,6
2384051,1790/26,MRGW,buried,17,St Margaret Westminster,1790-06-09T00:00:00Z,1790,6
2384052,1790/26,MITF,buried,10,St Martin in the Fields,1790-06-09T00:00:00Z,1790,6
2384053,1790/26,MALS,buried,7,St Mary le Strand,1790-06-09T00:00:00Z,1790,6
2384055,1790/26,PCOV,buried,4,St Paul Covent Garden,1790-06-09T00:00:00Z,1790,6
2384357,1790/27,CLED,buried,7,St Clement Danes,1790-06-16T00:00:00Z,1790,6
2384358,1790/27,GEHS,buried,40,St George Hanover Square,1790-06-16T00:00:00Z,1790,6
2384359,1790/27,JSFI,buried,12,St James Westminster,1790-06-16T00:00:00Z,1790,6
2384363,1790/27,MALS,buried,4,St Mary le Strand,1790-06-16T00:00:00Z,1790,6
2384667,1790/28,CLED,buried,6,St Clement Danes,1790-06-23T00:00:00Z,1790,6
2384669,1790/28,JSFI,buried,23,St James Westminster,1790-06-23T00:00:00Z,1790,6
2384670,1790/28,JEVW,buried,7,St John the Evangelist Westminster,1790-06-23T00:00:00Z,1790,6
2384671,1790/28,MRGW,buried,10,St Margaret Westminster,1790-06-23T00:00:00Z,1790,6
2384672,1790/28,MITF,buried,27,St Martin in the Fields,1790-06-23T00:00:00Z,1790,6
2384675,1790/28,PCOV,buried,3,St Paul Covent Garden,1790-06-23T00:00:00Z,1790,6
2384977,1790/29,CLED,buried,10,St Clement Danes,1790-06-30T00:00:00Z,1790,6
2384978,1790/29,GEHS,buried,31,St George Hanover Square,1790-06-30T00:00:00Z,1790,6
2384979,1790/29,JSFI,buried,20,St James Westminster,1790-06-30T00:00:00Z,1790,6
2384981,1790/29,MRGW,buried,23,St Margaret Westminster,1790-06-30T00:00:00Z,1790,6
2384982,1790/29,MITF,buried,15,St Martin in the Fields,1790-06-30T00:00:00Z,1790,6
2385287,1790/30,CLED,buried,3,St Clement Danes,1790-07-07T00:00:00Z,1790,7
2385289,1790/30,JSFI,buried,15,St James Westminster,1790-07-07T00:00:00Z,1790,7
2385290,1790/30,JEVW,buried,7,St John the Evangelist Westminster,1790-07-07T00:00:00Z,1790,7
2385291,1790/30,MRGW,buried,13,St Margaret Westminster,1790-07-07T00:00:00Z,1790,7
2385292,1790/30,MITF,buried,9,St Martin in the Fields,1790-07-07T00:00:00Z,1790,7
2385293,1790/30,MALS,buried,6,St Mary le Strand,1790-07-07T00:00:00Z,1790,7
2385295,1790/30,PCOV,buried,4,St Paul Covent Garden,1790-07-07T00:00:00Z,1790,7
2385597,1790/31,CLED,buried,3,St Clement Danes,1790-07-14T00:00:00Z,1790,7
2385598,1790/31,GEHS,buried,28,St George Hanover Square,1790-07-14T00:00:00Z,1790,7
2385599,1790/31,JSFI,buried,12,St James Westminster,1790-07-14T00:00:00Z,1790,7
2385601,1790/31,MRGW,buried,16,St Margaret Westminster,1790-07-14T00:00:00Z,1790,7
2385602,1790/31,MITF,buried,7,St Martin in the Fields,1790-07-14T00:00:00Z,1790,7
2385907,1790/32,CLED,buried,3,St Clement Danes,1790-07-21T00:00:00Z,1790,7
2385908,1790/32,GEHS,buried,25,St George Hanover Square,1790-07-21T00:00:00Z,1790,7
2385909,1790/32,JSFI,buried,17,St James Westminster,1790-07-21T00:00:00Z,1790,7
2385911,1790/32,MRGW,buried,13,St Margaret Westminster,1790-07-21T00:00:00Z,1790,7
2386219,1790/33,JSFI,buried,12,St James Westminster,1790-07-28T00:00:00Z,1790,7
2386220,1790/33,JEVW,buried,8,St John the Evangelist Westminster,1790-07-28T00:00:00Z,1790,7
2386221,1790/33,MRGW,buried,9,St Margaret Westminster,1790-07-28T00:00:00Z,1790,7
2386222,1790/33,MITF,buried,23,St Martin in the Fields,1790-07-28T00:00:00Z,1790,7
2386225,1790/33,PCOV,buried,6,St Paul Covent Garden,1790-07-28T00:00:00Z,1790,7
2386528,1790/34,GEHS,buried,43,St George Hanover Square,1790-08-04T00:00:00Z,1790,8
2386529,1790/34,JSFI,buried,18,St James Westminster,1790-08-04T00:00:00Z,1790,8
2386531,1790/34,MRGW,buried,11,St Margaret Westminster,1790-08-04T00:00:00Z,1790,8
2386532,1790/34,MITF,buried,11,St Martin in the Fields,1790-08-04T00:00:00Z,1790,8
2386839,1790/35,JSFI,buried,20,St James Westminster,1790-08-11T00:00:00Z,1790,8
2386841,1790/35,MRGW,buried,7,St Margaret Westminster,1790-08-11T00:00:00Z,1790,8
2386843,1790/35,MALS,buried,6,St Mary le Strand,1790-08-11T00:00:00Z,1790,8
2387147,1790/36,CLED,buried,11,St Clement Danes,1790-08-18T00:00:00Z,1790,8
2387149,1790/36,JSFI,buried,18,St James Westminster,1790-08-18T00:00:00Z,1790,8
2387151,1790/36,MRGW,buried,17,St Margaret Westminster,1790-08-18T00:00:00Z,1790,8
2387153,1790/36,MALS,buried,6,St Mary le Strand,1790-08-18T00:00:00Z,1790,8
2387456,1790/37,ANWS,buried,66,St Anne Soho,1790-08-25T00:00:00Z,1790,8
2387459,1790/37,JSFI,buried,16,St James Westminster,1790-08-25T00:00:00Z,1790,8
2387461,1790/37,MRGW,buried,5,St Margaret Westminster,1790-08-25T00:00:00Z,1790,8
2387462,1790/37,MITF,buried,33,St Martin in the Fields,1790-08-25T00:00:00Z,1790,8
2387769,1790/38,JSFI,buried,12,St James Westminster,1790-09-01T00:00:00Z,1790,9
2387770,1790/38,JEVW,buried,16,St John the Evangelist Westminster,1790-09-01T00:00:00Z,1790,9
2388079,1790/39,JSFI,buried,13,St James Westminster,1790-09-08T00:00:00Z,1790,9
2388081,1790/39,MRGW,buried,25,St Margaret Westminster,1790-09-08T00:00:00Z,1790,9
2388082,1790/39,MITF,buried,27,St Martin in the Fields,1790-09-08T00:00:00Z,1790,9
2388083,1790/39,MALS,buried,5,St Mary le Strand,1790-09-08T00:00:00Z,1790,9
2388085,1790/39,PCOV,buried,4,St Paul Covent Garden,1790-09-08T00:00:00Z,1790,9
2388387,1790/40,CLED,buried,14,St Clement Danes,1790-09-15T00:00:00Z,1790,9
2388388,1790/40,GEHS,buried,60,St George Hanover Square,1790-09-15T00:00:00Z,1790,9
2388389,1790/40,JSFI,buried,17,St James Westminster,1790-09-15T00:00:00Z,1790,9
2388390,1790/40,JEVW,buried,12,St John the Evangelist Westminster,1790-09-15T00:00:00Z,1790,9
2388391,1790/40,MRGW,buried,14,St Margaret Westminster,1790-09-15T00:00:00Z,1790,9
2388392,1790/40,MITF,buried,14,St Martin in the Fields,1790-09-15T00:00:00Z,1790,9
2388696,1790/41,ANWS,buried,56,St Anne Soho,1790-09-22T00:00:00Z,1790,9
2388697,1790/41,CLED,buried,13,St Clement Danes,1790-09-22T00:00:00Z,1790,9
2388701,1790/41,MRGW,buried,14,St Margaret Westminster,1790-09-22T00:00:00Z,1790,9
2389007,1790/42,CLED,buried,5,St Clement Danes,1790-09-29T00:00:00Z,1790,9
2389008,1790/42,GEHS,buried,21,St George Hanover Square,1790-09-29T00:00:00Z,1790,9
2389009,1790/42,JSFI,buried,26,St James Westminster,1790-09-29T00:00:00Z,1790,9
2389011,1790/42,MRGW,buried,11,St Margaret Westminster,1790-09-29T00:00:00Z,1790,9
2389012,1790/42,MITF,buried,20,St Martin in the Fields,1790-09-29T00:00:00Z,1790,9
2389317,1790/43,CLED,buried,5,St Clement Danes,1790-10-06T00:00:00Z,1790,10
2389320,1790/43,JEVW,buried,8,St John the Evangelist Westminster,1790-10-06T00:00:00Z,1790,10
2389321,1790/43,MRGW,buried,7,St Margaret Westminster,1790-10-06T00:00:00Z,1790,10
2389323,1790/43,MALS,buried,4,St Mary le Strand,1790-10-06T00:00:00Z,1790,10
2389325,1790/43,PCOV,buried,2,St Paul Covent Garden,1790-10-06T00:00:00Z,1790,10
2389628,1790/44,GEHS,buried,30,St George Hanover Square,1790-10-13T00:00:00Z,1790,10
2389629,1790/44,JSFI,buried,34,St James Westminster,1790-10-13T00:00:00Z,1790,10
2389631,1790/44,MRGW,buried,12,St Margaret Westminster,1790-10-13T00:00:00Z,1790,10
2389632,1790/44,MITF,buried,19,St Martin in the Fields,1790-10-13T00:00:00Z,1790,10
2389937,1790/45,CLED,buried,15,St Clement Danes,1790-10-20T00:00:00Z,1790,10
2389938,1790/45,GEHS,buried,44,St George Hanover Square,1790-10-20T00:00:00Z,1790,10
2389939,1790/45,JSFI,buried,21,St James Westminster,1790-10-20T00:00:00Z,1790,10
2389940,1790/45,JEVW,buried,25,St John the Evangelist Westminster,1790-10-20T00:00:00Z,1790,10
2389941,1790/45,MRGW,buried,12,St Margaret Westminster,1790-10-20T00:00:00Z,1790,10
2389945,1790/45,PCOV,buried,6,St Paul Covent Garden,1790-10-20T00:00:00Z,1790,10
2390248,1790/46,GEHS,buried,20,St George Hanover Square,1790-10-27T00:00:00Z,1790,10
2390249,1790/46,JSFI,buried,22,St James Westminster,1790-10-27T00:00:00Z,1790,10
2390251,1790/46,MRGW,buried,15,St Margaret Westminster,1790-10-27T00:00:00Z,1790,10
2390252,1790/46,MITF,buried,23,St Martin in the Fields,1790-10-27T00:00:00Z,1790,10
2390255,1790/46,PCOV,buried,2,St Paul Covent Garden,1790-10-27T00:00:00Z,1790,10
2390557,1790/47,CLED,buried,9,St Clement Danes,1790-11-03T00:00:00Z,1790,11
2390559,1790/47,JSFI,buried,18,St James Westminster,1790-11-03T00:00:00Z,1790,11
2390560,1790/47,JEVW,buried,6,St John the Evangelist Westminster,1790-11-03T00:00:00Z,1790,11
2390561,1790/47,MRGW,buried,10,St Margaret Westminster,1790-11-03T00:00:00Z,1790,11
2390867,1790/48,CLED,buried,6,St Clement Danes,1790-11-10T00:00:00Z,1790,11
2390868,1790/48,GEHS,buried,21,St George Hanover Square,1790-11-10T00:00:00Z,1790,11
2390869,1790/48,JSFI,buried,17,St James Westminster,1790-11-10T00:00:00Z,1790,11
2390871,1790/48,MRGW,buried,12,St Margaret Westminster,1790-11-10T00:00:00Z,1790,11
2390872,1790/48,MITF,buried,13,St Martin in the Fields,1790-11-10T00:00:00Z,1790,11
2390873,1790/48,MALS,buried,5,St Mary le Strand,1790-11-10T00:00:00Z,1790,11
2390875,1790/48,PCOV,buried,2,St Paul Covent Garden,1790-11-10T00:00:00Z,1790,11
2391177,1790/49,CLED,buried,11,St Clement Danes,1790-11-17T00:00:00Z,1790,11
2391179,1790/49,JSFI,buried,11,St James Westminster,1790-11-17T00:00:00Z,1790,11
2391181,1790/49,MRGW,buried,16,St Margaret Westminster,1790-11-17T00:00:00Z,1790,11
2391488,1790/50,GEHS,buried,23,St George Hanover Square,1790-11-24T00:00:00Z,1790,11
2391489,1790/50,JSFI,buried,16,St James Westminster,1790-11-24T00:00:00Z,1790,11
2391490,1790/50,JEVW,buried,13,St John the Evangelist Westminster,1790-11-24T00:00:00Z,1790,11
2391491,1790/50,MRGW,buried,4,St Margaret Westminster,1790-11-24T00:00:00Z,1790,11
2391796,1790/51,ANWS,buried,76,St Anne Soho,1790-12-01T00:00:00Z,1790,12
2391797,1790/51,CLED,buried,10,St Clement Danes,1790-12-01T00:00:00Z,1790,12
2391798,1790/51,GEHS,buried,38,St George Hanover Square,1790-12-01T00:00:00Z,1790,12
2391799,1790/51,JSFI,buried,13,St James Westminster,1790-12-01T00:00:00Z,1790,12
2391801,1790/51,MRGW,buried,22,St Margaret Westminster,1790-12-01T00:00:00Z,1790,12
2391802,1790/51,MITF,buried,33,St Martin in the Fields,1790-12-01T00:00:00Z,1790,12
2391805,1790/51,PCOV,buried,2,St Paul Covent Garden,1790-12-01T00:00:00Z,1790,12
2392107,1790/52,CLED,buried,4,St Clement Danes,1790-12-08T00:00:00Z,1790,12
2392108,1790/52,GEHS,buried,25,St George Hanover Square,1790-12-08T00:00:00Z,1790,12
2392109,1790/52,JSFI,buried,11,St James Westminster,1790-12-08T00:00:00Z,1790,12
2392110,1790/52,JEVW,buried,13,St John the Evangelist Westminster,1790-12-08T00:00:00Z,1790,12
2392111,1790/52,MRGW,buried,11,St Margaret Westminster,1790-12-08T00:00:00Z,1790,12
2392113,1790/52,MALS,buried,3,St Mary le Strand,1790-12-08T00:00:00Z,1790,12
2392115,1790/52,PCOV,buried,2,St Paul Covent Garden,1790-12-08T00:00:00Z,1790,12
2392574,1791/01,JSFI,buried,15,St James Westminster,1790-12-15T00:00:00Z,1790,12
2392576,1791/01,MRGW,buried,5,St Margaret Westminster,1790-12-15T00:00:00Z,1790,12
2392884,1791/02,JSFI,buried,22,St James Westminster,1790-12-22T00:00:00Z,1790,12
2392886,1791/02,MRGW,buried,7,St Margaret Westminster,1790-12-22T00:00:00Z,1790,12
2393194,1791/03,JSFI,buried,23,St James Westminster,1790-12-29T00:00:00Z,1790,12
2393196,1791/03,MRGW,buried,20,St Margaret Westminster,1790-12-29T00:00:00Z,1790,12
2393197,1791/03,MITF,buried,34,St Martin in the Fields,1790-12-29T00:00:00Z,1790,12
2393200,1791/03,PCOV,buried,1,St Paul Covent Garden,1790-12-29T00:00:00Z,1790,12
2393504,1791/04,JSFI,buried,30,St James Westminster,1791-01-05T00:00:00Z,1791,1
2393506,1791/04,MRGW,buried,19,St Margaret Westminster,1791-01-05T00:00:00Z,1791,1
2393508,1791/04,MALS,buried,6,St Mary le Strand,1791-01-05T00:00:00Z,1791,1
2393811,1791/05,ANWS,buried,42,St Anne Soho,1791-01-12T00:00:00Z,1791,1
2393813,1791/05,GEHS,buried,38,St George Hanover Square,1791-01-12T00:00:00Z,1791,1
2393814,1791/05,JSFI,buried,12,St James Westminster,1791-01-12T00:00:00Z,1791,1
2393815,1791/05,JEVW,buried,32,St John the Evangelist Westminster,1791-01-12T00:00:00Z,1791,1
2393816,1791/05,MRGW,buried,18,St Margaret Westminster,1791-01-12T00:00:00Z,1791,1
2393818,1791/05,MALS,buried,6,St Mary le Strand,1791-01-12T00:00:00Z,1791,1
2393820,1791/05,PCOV,buried,4,St Paul Covent Garden,1791-01-12T00:00:00Z,1791,1
2394122,1791/06,CLED,buried,29,St Clement Danes,1791-01-19T00:00:00Z,1791,1
2394123,1791/06,GEHS,buried,34,St George Hanover Square,1791-01-19T00:00:00Z,1791,1
2394124,1791/06,JSFI,buried,18,St James Westminster,1791-01-19T00:00:00Z,1791,1
2394126,1791/06,MRGW,buried,23,St Margaret Westminster,1791-01-19T00:00:00Z,1791,1
2394127,1791/06,MITF,buried,43,St Martin in the Fields,1791-01-19T00:00:00Z,1791,1
2394432,1791/07,CLED,buried,21,St Clement Danes,1791-01-26T00:00:00Z,1791,1
2394434,1791/07,JSFI,buried,10,St James Westminster,1791-01-26T00:00:00Z,1791,1
2394436,1791/07,MRGW,buried,19,St Margaret Westminster,1791-01-26T00:00:00Z,1791,1
2394742,1791/08,CLED,buried,5,St Clement Danes,1791-02-02T00:00:00Z,1791,2
2394744,1791/08,JSFI,buried,10,St James Westminster,1791-02-02T00:00:00Z,1791,2
2394746,1791/08,MRGW,buried,20,St Margaret Westminster,1791-02-02T00:00:00Z,1791,2
2394747,1791/08,MITF,buried,26,St Martin in the Fields,1791-02-02T00:00:00Z,1791,2
2394750,1791/08,PCOV,buried,6,St Paul Covent Garden,1791-02-02T00:00:00Z,1791,2
2395052,1791/09,CLED,buried,2,St Clement Danes,1791-02-09T00:00:00Z,1791,2
2395054,1791/09,JSFI,buried,26,St James Westminster,1791-02-09T00:00:00Z,1791,2
2395056,1791/09,MRGW,buried,11,St Margaret Westminster,1791-02-09T00:00:00Z,1791,2
2395057,1791/09,MITF,buried,15,St Martin in the Fields,1791-02-09T00:00:00Z,1791,2
2395363,1791/10,GEHS,buried,35,St George Hanover Square,1791-02-16T00:00:00Z,1791,2
2395366,1791/10,MRGW,buried,25,St Margaret Westminster,1791-02-16T00:00:00Z,1791,2
2395368,1791/10,MALS,buried,7,St Mary le Strand,1791-02-16T00:00:00Z,1791,2
2395672,1791/11,CLED,buried,11,St Clement Danes,1791-02-23T00:00:00Z,1791,2
2395674,1791/11,JSFI,buried,24,St James Westminster,1791-02-23T00:00:00Z,1791,2
